oid;tingid
15664;19261
15665;19262
15666;19263
15667;19264
15668;19265
15669;1119
15670;1120
15671;19266
15672;19267
15673;19268
15674;19269
15675;19270
15676;19271
15677;19272
15678;19273
15679;19274
15680;19275
15681;19276
15682;19277
15683;19278
15684;19279
15685;19280
15686;19281
15687;1121
15688;19282
15689;19283
15690;19284
15691;19285
15692;19286
15693;19287
15694;19288
15695;19289
15696;19290
15697;19291
15698;19292
15699;19293
15700;19294
15701;19295
15702;19296
15703;1122
15704;19297
15705;19298
15706;19299
15707;19300
15708;19301
15709;19302
15710;19303
15711;19304
15712;19305
15713;19306
15714;19307
15715;19308
15716;19309
15717;19310
15718;19311
15719;1123
15720;19312
15721;19313
15722;19314
15723;19315
15724;19316
15725;19317
15726;19318
15727;19319
15728;19320
15729;19321
15730;19322
15731;19323
15732;19324
15733;19325
15734;19326
15735;1124
15736;19327
15737;19328
15738;19329
15739;19330
15740;19331
15741;19332
15742;19333
15743;19334
15744;19335
15745;19336
15746;19337
15747;19338
15748;19339
15749;19340
15750;19341
15751;1125
15752;19342
15753;19343
15754;19344
15755;19345
15756;19346
15757;19347
15758;19348
15759;19349
15760;19350
15761;19351
15762;19352
15763;19353
15764;19354
15765;19355
15766;19356
15767;1126
15768;19357
15769;19358
15770;19359
15771;19360
15772;19361
15773;19362
15774;19363
15775;19364
15776;19365
15777;19366
15778;19367
15779;19368
15780;19369
15781;19370
15782;19371
15783;1127
15784;19372
15785;19373
15786;19374
15787;19375
15788;19376
15789;19377
15790;19378
15791;19379
15792;19380
15793;19381
15794;19382
15795;19383
15796;19384
15797;19385
15798;19386
15799;1128
15800;19387
15801;19388
15802;19389
15803;19390
15804;19391
15805;19392
15806;19393
15807;19394
15808;19395
15809;19396
15810;19397
15811;19398
15812;19399
15813;19400
15814;1129
15815;19401
15816;19402
15817;19403
15818;19404
15819;19405
15820;19406
15821;19407
15822;19408
15823;19409
15824;19410
15825;19411
15826;19412
15827;19413
15828;19414
15829;19415
15830;1130
15831;19416
15832;19417
15833;19418
15834;19419
15835;19420
15836;19421
15837;19422
15838;19423
15839;19424
15840;19425
15841;19426
15842;19427
15843;19428
15844;19429
15845;1131
15846;1132
15847;19430
15848;19431
15849;19432
15850;19433
15851;19434
15852;19435
15853;19436
15854;19437
15855;19438
15856;19439
15857;19440
15858;19441
15859;19442
15860;19443
15861;1133
15862;1134
15863;19444
15864;19445
15865;19446
15866;19447
15867;19448
15868;19449
15869;19450
15870;19451
15871;19452
15872;19453
15873;19454
15874;19455
15875;19456
15876;19457
15877;19458
15878;19459
15879;19460
15880;19461
15881;19462
15882;19463
15883;19464
15884;19465
15885;19466
15886;19467
15887;19468
15888;19469
15889;19470
15890;19471
15891;19472
15892;19473
15893;19474
15894;19475
15895;19476
15896;19477
15897;19478
15898;19479
15899;19480
15900;19481
15901;19482
15902;19483
15903;19484
15904;19485
15905;19486
15906;19487
15907;19488
15908;19489
15909;19490
15910;19491
15911;19492
15912;19493
15913;19494
15914;19495
15915;19496
15916;19497
15917;19498
15918;19499
15919;19500
15920;19501
15921;19502
15922;19503
15923;19504
15924;19505
15925;19506
15926;19507
15927;19508
15928;19509
15929;19510
15930;19511
15931;19512
15932;19513
15933;19514
15934;19515
15935;19516
15936;19517
15937;19518
15938;19519
15939;19520
15940;19521
15941;19522
15942;19523
15943;19524
15944;19525
15945;19526
15946;19527
15947;19528
15948;19529
15949;19530
15950;19531
15951;19532
15952;19533
15953;19534
15954;19535
15955;19536
15956;19537
15957;19538
15958;19539
15959;19540
15960;19541
15961;19542
15962;19543
15963;19544
15964;19545
15965;19546
15966;19547
15967;19548
15968;19549
15969;19550
15970;19551
15971;19552
15972;19553
15973;19554
15974;19555
15975;19556
15976;19557
15977;19558
15978;19559
15979;19560
15980;19561
15981;19562
15982;19563
15983;19564
15984;19565
15985;19566
15986;19567
15987;19568
15988;19569
15989;19570
15990;19571
15991;19572
15992;19573
15993;19574
15994;19575
15995;19576
15996;19577
15997;19578
15998;19579
15999;19580
16000;19581
16001;19582
16002;19583
16003;19584
16004;19585
16005;19586
16006;19587
16007;19588
16008;19589
16009;19590
16010;19591
16011;19592
16012;19593
16013;19594
16014;19595
16015;19596
16016;19597
16017;19598
16018;19599
16019;19600
16020;19601
16021;19602
16022;19603
16023;19604
16024;19605
16025;19606
16026;19607
16027;19608
16028;19609
16029;19610
16030;19611
16031;19612
16032;19613
16033;19614
16034;19615
16035;19616
16036;19617
16037;19618
16038;19619
16039;19620
16040;19621
16041;19622
16042;19623
16043;19624
16044;19625
16045;19626
16046;19627
16047;19628
16048;19629
16049;19630
16050;19631
16051;19632
16052;19633
16053;19634
16054;19635
16055;19636
16056;19637
16057;19638
16058;19639
16059;19640
16060;19641
16061;19642
16062;19643
16063;19644
16064;19645
16065;19646
16066;19647
16067;19648
16068;19649
16069;19650
16070;19651
16071;19652
16072;19653
16073;19654
16074;19655
16075;19656
16076;19657
16077;19658
16078;19659
16079;19660
16080;19661
16081;19662
16082;19663
16083;19664
16084;19665
16085;19666
16086;19667
16087;19668
16088;19669
16089;19670
16090;19671
16091;19672
16092;19673
16093;19674
16094;19675
16095;19676
16096;19677
16097;19678
16098;19679
16099;19680
16100;19681
16101;19682
16102;19683
16103;19684
16104;19685
16105;19686
16106;19687
16107;19688
16108;19689
16109;19690
16110;19691
16111;19692
16112;19693
16113;19694
16114;19695
16115;19696
16116;19697
16117;19698
16118;19699
16119;19700
16120;19701
16121;19702
16122;19703
16123;19704
16124;19705
16125;19706
16126;19707
16127;19708
16128;19709
16129;19710
16130;19711
16131;19712
16132;19713
16133;19714
16134;19715
16135;19716
16136;1135
16137;1136
16138;1137
16139;1138
16140;1139
16141;1140
16142;19717
16143;1141
16144;19718
16145;19719
16146;19720
16147;19721
16148;19722
16149;19723
16150;19724
16151;19725
16152;1142
16153;1143
16154;1144
16155;1145
16156;19726
16157;1146
16158;19727
16159;1147
16160;19728
16161;19729
16162;19730
16163;19731
16164;19732
16165;19733
16166;1148
16167;19734
16168;1149
16169;1150
16170;19735
16171;19736
16172;1151
16173;19737
16174;19738
16175;19739
16176;1152
16177;1153
16178;19740
16179;1154
16180;19741
16181;1155
16182;1156
16183;1157
16184;1158
16185;1159
16186;19742
16187;19743
16188;1160
16189;1161
16190;19744
16191;19745
16192;19746
16193;19747
16194;19748
16195;19749
16196;19750
16197;19751
16198;19752
16199;19753
16200;19754
16201;19755
16202;19756
16203;19757
16204;19758
16205;19759
16206;19760
16207;19761
16208;19762
16209;19763
16210;19764
16211;19765
16212;19766
16213;19767
16214;19768
16215;19769
16216;19770
16217;19771
16218;19772
16219;19773
16220;19774
16221;19775
16222;19776
16223;19777
16224;19778
16225;19779
16226;19780
16227;19781
16228;19782
16229;19783
16230;19784
16231;19785
16232;19786
16233;19787
16234;19788
16235;19789
16236;19790
16237;19791
16238;19792
16239;19793
16240;19794
16241;19795
16242;19796
16243;19797
16244;19798
16245;19799
16246;19800
16247;19801
16248;19802
16249;19803
16250;19804
16251;19805
16252;19806
16253;19807
16254;19808
16255;19809
16256;19810
16257;19811
16258;19812
16259;19813
16260;19814
16261;19815
16262;19816
16263;19817
16264;19818
16265;19819
16266;19820
16267;19821
16268;19822
16269;19823
16270;19824
16271;19825
16272;19826
16273;19827
16274;19828
16275;19829
16276;19830
16277;19831
16278;19832
16279;19833
16280;19834
16281;19835
16282;19836
16283;19837
16284;19838
16285;19839
16286;19840
16287;19841
16288;19842
16289;19843
16290;19844
16291;19845
16292;19846
16293;19847
16294;19848
16295;19849
16296;19850
16297;19851
16298;19852
16299;19853
16300;19854
16301;19855
16302;19856
16303;19857
16304;19858
16305;19859
16306;19860
16307;19861
16308;19862
16309;19863
16310;19864
16311;19865
16312;19866
16313;19867
16314;19868
16315;19869
16316;19870
16317;19871
16318;19872
16319;19873
16320;19874
16321;19875
16322;19876
16323;19877
16324;19878
16325;19879
16326;19880
16327;19881
16328;19882
16329;19883
16330;1162
16331;1163
16332;19884
16333;19885
16334;1164
16335;1165
16336;19886
16337;19887
16338;19888
16339;19889
16340;19890
16341;19891
16342;19892
16343;19893
16344;19894
16345;19895
16346;1166
16347;1167
16348;19896
16349;19897
16350;1168
16351;19898
16352;19899
16353;19900
16354;19901
16355;19902
16356;19903
16357;19904
16358;1169
16359;19905
16360;19906
16361;1170
16362;19907
16363;19908
16364;19909
16365;1171
16366;19910
16367;19911
16368;19912
16369;19913
16370;1172
16371;1173
16372;19914
16373;19915
16374;1174
16375;1175
16376;19916
16377;1176
16378;19917
16379;19918
16380;1177
16381;1178
16382;19919
16383;19920
16384;1179
16385;1180
16386;19921
16387;1181
16388;19922
16389;19923
16390;19924
16391;19925
16392;19926
16393;19927
16394;19928
16395;19929
16396;19930
16397;19931
16398;19932
16399;19933
16400;1182
16401;1183
16402;19934
16403;1184
16404;19935
16405;19936
16406;19937
16407;19938
16408;19939
16409;1185
16410;1186
16411;19940
16412;19941
16413;19942
16414;19943
16415;19944
16416;1187
16417;1188
16418;19945
16419;1189
16420;19946
16421;19947
16422;19948
16423;19949
16424;19950
16425;1190
16426;19951
16427;19952
16428;19953
16429;19954
16430;19955
16431;19956
16432;1191
16433;1192
16434;19957
16435;19958
16436;1193
16437;19959
16438;19960
16439;19961
16440;19962
16441;19963
16442;19964
16443;19965
16444;19966
16445;19967
16446;19968
16447;19969
16448;1194
16449;1195
16450;19970
16451;19971
16452;19972
16453;19973
16454;19974
16455;19975
16456;19976
16457;19977
16458;19978
16459;19979
16460;19980
16461;19981
16462;19982
16463;19983
16464;1196
16465;1197
16466;19984
16467;19985
16468;19986
16469;19987
16470;19988
16471;19989
16472;19990
16473;19991
16474;19992
16475;19993
16476;19994
16477;19995
16478;19996
16479;19997
16480;1198
16481;1199
16482;19998
16483;19999
16484;20000
16485;20001
16486;20002
16487;20003
16488;20004
16489;20005
16490;20006
16491;20007
16492;20008
16493;20009
16494;20010
16495;20011
16496;1200
16497;1201
16498;20012
16499;20013
16500;20014
16501;20015
16502;20016
16503;20017
16504;20018
16505;20019
16506;20020
16507;20021
16508;20022
16509;20023
16510;20024
16511;20025
16512;20026
16513;20027
16514;20028
16515;20029
16516;20030
16517;20031
16518;20032
16519;20033
16520;20034
16521;20035
16522;20036
16523;20037
16524;20038
16525;20039
16526;20040
16527;20041
16528;20042
16529;20043
16530;20044
16531;20045
16532;20046
16533;20047
16534;20048
16535;20049
16536;20050
16537;20051
16538;20052
16539;20053
16540;20054
16541;20055
16542;20056
16543;20057
16544;20058
16545;20059
16546;20060
16547;20061
16548;20062
16549;20063
16550;20064
16551;20065
16552;20066
16553;20067
16554;20068
16555;20069
16556;20070
16557;20071
16558;20072
16559;20073
16560;20074
16561;20075
16562;20076
16563;20077
16564;20078
16565;20079
16566;20080
16567;20081
16568;20082
16569;20083
16570;20084
16571;20085
16572;20086
16573;20087
16574;20088
16575;20089
16576;1202
16577;1203
16578;1204
16579;1205
16580;20090
16581;20091
16582;20092
16583;20093
16584;20094
16585;20095
16586;20096
16587;20097
16588;20098
16589;20099
16590;20100
16591;20101
16592;1206
16593;1207
16594;1208
16595;1209
16596;20102
16597;20103
16598;20104
16599;20105
16600;20106
16601;1210
16602;1211
16603;20107
16604;20108
16605;20109
16606;20110
16607;20111
16608;1212
16609;1213
16610;1214
16611;1215
16612;20112
16613;20113
16614;20114
16615;20115
16616;20116
16617;1216
16618;20117
16619;20118
16620;20119
16621;20120
16622;20121
16623;20122
16624;1217
16625;1218
16626;1219
16627;1220
16628;20123
16629;20124
16630;20125
16631;20126
16632;20127
16633;20128
16634;20129
16635;20130
16636;20131
16637;20132
16638;20133
16639;20134
16640;20135
16641;20136
16642;20137
16643;20138
16644;20139
16645;20140
16646;20141
16647;20142
16648;20143
16649;20144
16650;20145
16651;20146
16652;20147
16653;20148
16654;20149
16655;20150
16656;20151
16657;20152
16658;20153
16659;20154
16660;20155
16661;20156
16662;20157
16663;20158
16664;20159
16665;20160
16666;20161
16667;20162
16668;20163
16669;20164
16670;20165
16671;20166
16672;20167
16673;20168
16674;20169
16675;20170
16676;20171
16677;20172
16678;20173
16679;20174
16680;20175
16681;20176
16682;20177
16683;20178
16684;20179
16685;20180
16686;20181
16687;20182
16688;20183
16689;20184
16690;20185
16691;20186
16692;20187
16693;20188
16694;20189
16695;20190
16696;20191
16697;20192
16698;20193
16699;20194
16700;20195
16701;20196
16702;20197
16703;20198
16704;20199
16705;20200
16706;20201
16707;20202
16708;20203
16709;1221
16710;20204
16711;20205
16712;20206
16713;20207
16714;20208
16715;20209
16716;20210
16717;20211
16718;20212
16719;20213
16720;20214
16721;20215
16722;20216
16723;20217
16724;20218
16725;1222
16726;1223
16727;20219
16728;20220
16729;20221
16730;20222
16731;20223
16732;20224
16733;20225
16734;20226
16735;20227
16736;20228
16737;20229
16738;20230
16739;20231
16740;20232
16741;20233
16742;20234
16743;20235
16744;20236
16745;20237
16746;20238
16747;20239
16748;20240
16749;20241
16750;20242
16751;20243
16752;20244
16753;20245
16754;20246
16755;20247
16756;20248
16757;20249
16758;20250
16759;20251
16760;20252
16761;20253
16762;20254
16763;20255
16764;20256
16765;20257
16766;20258
16767;20259
16768;20260
16769;20261
16770;20262
16771;20263
16772;20264
16773;20265
16774;1224
16775;20266
16776;20267
16777;20268
16778;20269
16779;20270
16780;20271
16781;20272
16782;20273
16783;20274
16784;20275
16785;20276
16786;20277
16787;20278
16788;20279
16789;1225
16790;1226
16791;20280
16792;20281
16793;20282
16794;20283
16795;20284
16796;20285
16797;20286
16798;20287
16799;20288
16800;20289
16801;20290
16802;20291
16803;20292
16804;20293
16805;20294
16806;20295
16807;20296
16808;20297
16809;20298
16810;20299
16811;20300
16812;20301
16813;20302
16814;20303
16815;20304
16816;20305
16817;20306
16818;20307
16819;20308
16820;20309
16821;20310
16822;20311
16823;20312
16824;20313
16825;20314
16826;20315
16827;20316
16828;20317
16829;20318
16830;20319
16831;20320
16832;20321
16833;20322
16834;20323
16835;20324
16836;20325
16837;20326
16838;20327
16839;20328
16840;20329
16841;20330
16842;20331
16843;20332
16844;20333
16845;20334
16846;20335
16847;20336
16848;20337
16849;20338
16850;20339
16851;20340
16852;20341
16853;20342
16854;20343
16855;20344
16856;20345
16857;20346
16858;20347
16859;20348
16860;20349
16861;20350
16862;20351
16863;20352
16864;20353
16865;20354
16866;20355
16867;20356
16868;20357
16869;20358
16870;20359
16871;20360
16872;20361
16873;20362
16874;20363
16875;20364
16876;20365
16877;20366
16878;20367
16879;20368
16880;20369
16881;20370
16882;20371
16883;20372
16884;20373
16885;20374
16886;20375
16887;20376
16888;20377
16889;20378
16890;20379
16891;20380
16892;20381
16893;20382
16894;20383
16895;20384
16896;20385
16897;20386
16898;20387
16899;20388
16900;20389
16901;20390
16902;20391
16903;20392
16904;20393
16905;20394
16906;20395
16907;20396
16908;20397
16909;20398
16910;20399
16911;20400
16912;20401
16913;20402
16914;20403
16915;20404
16916;20405
16917;20406
16918;20407
16919;20408
16920;20409
16921;20410
16922;20411
16923;20412
16924;20413
16925;20414
16926;20415
16927;20416
16928;20417
16929;20418
16930;20419
16931;20420
16932;20421
16933;20422
16934;20423
16935;20424
16936;20425
16937;20426
16938;20427
16939;20428
16940;20429
16941;20430
16942;20431
16943;20432
16944;20433
16945;20434
16946;20435
16947;20436
16948;20437
16949;20438
16950;20439
16951;20440
16952;20441
16953;20442
16954;20443
16955;20444
16956;20445
16957;20446
16958;20447
16959;20448
16960;20449
16961;20450
16962;20451
16963;20452
16964;20453
16965;20454
16966;20455
16967;20456
16968;20457
16969;20458
16970;20459
16971;20460
16972;20461
16973;20462
16974;20463
16975;20464
16976;20465
16977;20466
16978;20467
16979;20468
16980;20469
16981;20470
16982;20471
16983;20472
16984;20473
16985;20474
16986;20475
16987;20476
16988;20477
16989;20478
16990;20479
16991;20480
16992;20481
16993;20482
16994;20483
16995;20484
16996;20485
16997;20486
16998;20487
16999;20488
17000;20489
17001;20490
17002;20491
17003;20492
17004;20493
17005;20494
17006;20495
17007;20496
17008;20497
17009;20498
17010;20499
17011;20500
17012;20501
17013;20502
17014;20503
17015;20504
17016;20505
17017;20506
17018;20507
17019;20508
17020;20509
17021;20510
17022;20511
17023;20512
17024;20513
17025;20514
17026;20515
17027;20516
17028;20517
17029;20518
17030;20519
17031;20520
17032;20521
17033;20522
17034;20523
17035;20524
17036;20525
17037;20526
17038;20527
17039;20528
17040;20529
17041;20530
17042;20531
17043;20532
17044;20533
17045;20534
17046;20535
17047;20536
17048;20537
17049;20538
17050;20539
17051;20540
17052;20541
17053;20542
17054;20543
17055;20544
17056;20545
17057;20546
17058;20547
17059;20548
17060;20549
17061;20550
17062;20551
17063;20552
17064;20553
17065;20554
17066;20555
17067;20556
17068;20557
17069;20558
17070;20559
17071;20560
17072;20561
17073;20562
17074;20563
17075;20564
17076;20565
17077;20566
17078;20567
17079;20568
17080;20569
17081;20570
17082;20571
17083;20572
17084;20573
17085;20574
17086;20575
17087;20576
17088;20577
17089;20578
17090;20579
17091;20580
17092;20581
17093;20582
17094;20583
17095;20584
17096;20585
17097;20586
17098;20587
17099;20588
17100;20589
